	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.18437824	0.4406127	0.0	0.25
1	0.1370163	0.35617384	0.0	0.0
2	0.57532823	0.8251895	1.0	0.23076923191547394
3	0.14514652	0.37170705	0.0	0.20000000298023224
4	0.03434381	0.11025876	0.0	0.2199999988079071
5	0.03636366	0.11620608	0.0	0.2368421107530594
6	0.3586104	0.66080534	1.0	0.25
7	0.51375836	0.78639543	1.0	0.1111111119389534
8	0.215588	0.4891818	0.0	0.24137930572032928
9	0.12746623	0.3373191	0.0	0.2777777910232544
10	0.047385007	0.14771718	0.0	0.18421052396297455
11	0.4527667	0.7424587	1.0	0.20000000298023224
12	0.19648224	0.4600499	0.0	0.6666666865348816
13	0.06768015	0.20187813	0.0	0.1764705926179886
14	0.05836135	0.1776017	0.0	0.1428571492433548
15	0.38043618	0.6814815	1.0	0.2432432472705841
16	0.6214386	0.85118735	1.0	0.23076923191547394
17	0.11396286	0.3094695	0.0	0.2142857164144516
18	0.36086482	0.6629958	1.0	0.25
19	0.01408869	0.04743007	0.0	0.2068965584039688
20	0.7088187	0.8945364	1.0	0.1666666716337204
21	0.019547373	0.06495583	0.0	0.13698630034923553
22	0.104367346	0.28877783	0.0	0.20000000298023224
23	0.011905938	0.04029271	0.0	0.10638298094272614
24	0.01812601	0.06043628	0.0	0.1090909093618393
25	0.47195545	0.7569426	1.0	0.20000000298023224
26	0.073982745	0.2177588	0.0	0.2222222238779068
27	0.07879257	0.22959834	0.0	0.0
28	0.098881155	0.27659142	0.0	0.1651376187801361
29	0.045595825	0.14270717	0.0	0.19480518996715546
30	0.24830449	0.53509474	0.0	0.0
31	0.06757763	0.20161632	0.0	0.15217390656471252
32	0.48147273	0.763893	1.0	0.0
33	0.017122447	0.05722654	0.0	0.07692307978868484
34	0.086732656	0.24863377	0.0	0.0
35	0.09324947	0.26380146	0.0	0.13333334028720856
36	0.023925751	0.0786888	0.0	0.17499999701976776
37	0.48051196	0.76319814	1.0	0.20930232107639313
38	0.024795294	0.08138263	0.0	0.1627907007932663
39	0.45963287	0.7477155	1.0	0.1428571492433548
40	0.3123598	0.6128186	1.0	0.10843373835086823
41	0.05000463	0.15498102	0.0	0.1428571492433548
42	0.38811225	0.68848187	1.0	0.14035087823867798
43	0.036362827	0.116203666	0.0	0.11764705926179886
44	0.059675157	0.1810835	0.0	0.0625
45	0.41322258	0.7104615	1.0	0.125
46	0.15936998	0.39780068	0.0	0.0
47	0.06439215	0.19342303	0.0	0.0476190485060215
48	0.65914327	0.8707678	1.0	0.2222222238779068
49	0.31942365	0.6205454	1.0	0.07692307978868484
50	0.07049438	0.20902151	0.0	0.0625
51	0.5929544	0.8354118	1.0	0.1764705926179886
52	0.048823	0.15171504	0.0	0.22499999403953552
53	0.5684812	0.82111835	1.0	0.09090909361839294
54	0.31570846	0.6165004	1.0	0.2857142984867096
55	0.19828373	0.462876	0.0	0.19230769574642181
56	0.083547264	0.2410717	0.0	0.25
57	0.028161079	0.09170747	0.0	0.1428571492433548
58	0.38733107	0.6877757	1.0	0.1090909093618393
59	0.3388164	0.6410012	1.0	0.1599999964237213
60	0.1321384	0.34662753	0.0	0.0
61	0.12529957	0.33294654	0.0	0.0
62	0.4680158	0.75402087	1.0	0.09589041024446487
63	0.034733087	0.111409366	0.0	0.2380952388048172
64	0.032545805	0.10491818	0.0	0.125
65	0.053251535	0.16386873	0.0	0.095238097012043
66	0.035899907	0.114845455	0.0	0.1230769231915474
67	0.29633182	0.59470695	1.0	0.5
68	0.36162633	0.66373277	1.0	0.095238097012043
69	0.13045692	0.3432962	0.0	0.0
70	0.011967123	0.040494055	0.0	0.095238097012043
71	0.017859519	0.059585184	0.0	0.1111111119389534
72	0.01423499	0.047905535	0.0	0.1269841343164444
73	0.08064532	0.23409617	0.0	0.19148936867713928
74	0.23284996	0.5139957	0.0	0.6666666865348816
75	0.01826775	0.06088829	0.0	0.192592591047287
76	0.16402552	0.40605694	0.0	0.21621622145175934
77	0.11818075	0.31832376	0.0	0.17391304671764374
78	0.023585647	0.07763207	0.0	0.09433962404727936
79	0.5659954	0.8196261	1.0	0.2631579041481018
80	0.02036643	0.06754631	0.0	0.17142857611179352
81	0.07799542	0.22765258	0.0	0.25
82	0.8288157	0.94404066	1.0	0.21904762089252472
83	0.28963432	0.5868903	1.0	0.0833333358168602
84	0.1883555	0.4470874	0.0	0.4166666567325592
