	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.17781204	0.31772333	1.0	0.25
1	0.5850773	0.7522483	1.0	0.20000000298023224
2	0.9045872	0.95330304	1.0	0.5384615659713745
3	0.094343305	0.18321249	0.0	0.1599999964237213
4	0.07295537	0.1449011	0.0	0.2199999988079071
5	0.019211054	0.040470004	0.0	0.10526315867900848
6	0.17446569	0.31274548	0.0	0.0
7	0.21552184	0.3716911	0.0	0.2222222238779068
8	0.06519836	0.13057184	0.0	0.1034482792019844
9	0.08945382	0.17460528	0.0	0.1388888955116272
10	0.09332958	0.1814352	0.0	0.10526315867900848
11	0.066064715	0.13218406	0.0	0.21739129722118378
12	0.16071907	0.29195666	0.0	0.3333333432674408
13	0.049355716	0.10055271	0.0	0.05882352963089943
14	0.32183582	0.5054097	0.0	0.095238097012043
15	0.010567874	0.022481382	0.0	0.18918919563293457
16	0.26035297	0.43115336	1.0	0.07692307978868484
17	0.06149742	0.12365088	0.0	0.2142857164144516
18	0.041000634	0.084299356	0.0	0.09375
19	0.1604343	0.29152018	0.0	0.13793103396892548
20	0.28095713	0.45692426	1.0	0.0
21	0.0722034	0.14352232	0.0	0.2054794579744339
22	0.0798724	0.15748057	0.0	0.13333334028720856
23	0.17583382	0.31478453	0.0	0.1489361673593521
24	0.2069068	0.3596958	0.0	0.145454540848732
25	0.18435946	0.32737136	0.0	0.2666666805744171
26	0.25269687	0.4213357	0.0	0.2222222238779068
27	0.08532411	0.16726646	0.0	0.15789473056793213
28	0.009384841	0.019991517	0.0	0.08256880939006805
29	0.10474858	0.20124137	0.0	0.15584415197372437
30	0.527506	0.7062257	1.0	1.0
31	0.017592967	0.037129074	0.0	0.043478261679410934
32	0.57040066	0.74086595	1.0	0.0
33	0.30472147	0.4855224	0.0	0.3076923191547394
34	0.07331362	0.14555722	0.0	0.06666667014360428
35	0.17075548	0.3071889	0.0	0.20000000298023224
36	0.055003434	0.11137241	0.0	0.22499999403953552
37	0.015137255	0.03203538	0.0	0.20930232107639313
38	0.0062708557	0.0134058	0.0	0.13488371670246124
39	0.19116256	0.33726946	0.0	0.1428571492433548
40	0.117563725	0.2229222	0.0	0.16867469251155853
41	0.07905644	0.1560063	0.0	0.1607142835855484
42	0.2609691	0.43193763	0.0	0.14035087823867798
43	0.085300446	0.16722429	0.0	0.13725490868091583
44	0.068629324	0.13693899	0.0	0.03125
45	0.07688087	0.15206277	0.0	0.0625
46	0.2812004	0.45722303	0.0	0.20000000298023224
47	0.50119925	0.6839068	1.0	0.0476190485060215
48	0.44258013	0.6309491	1.0	0.1111111119389534
49	0.66779774	0.81233114	1.0	0.11538461595773697
50	0.08776772	0.17161667	0.0	0.125
51	0.09105593	0.17743522	0.0	0.0
52	0.14496955	0.2674448	0.0	0.20000000298023224
53	0.50638664	0.6883755	1.0	0.0
54	0.7386376	0.85886407	1.0	0.2857142984867096
55	0.14110729	0.26131684	0.0	0.1538461595773697
56	0.7644646	0.87482405	1.0	0.1666666716337204
57	0.11239272	0.21424207	0.0	0.0714285746216774
58	0.2094937	0.3633179	1.0	0.20000000298023224
59	0.7372463	0.8579898	1.0	0.10000000149011612
60	0.205455	0.35765547	0.0	0.20000000298023224
61	0.64362967	0.79545736	1.0	0.20000000298023224
62	0.42454726	0.613691	1.0	0.12328767031431198
63	0.106680185	0.2045458	0.0	0.1428571492433548
64	0.48673198	0.67126304	1.0	0.1458333283662796
65	0.052700162	0.10697594	0.0	0.0476190485060215
66	0.043816507	0.08981037	0.0	0.23076923191547394
67	0.25492543	0.42420727	0.0	0.0
68	0.2498331	0.41762885	0.0	0.190476194024086
69	0.6558366	0.804047	1.0	0.5
70	0.7061183	0.8380233	1.0	0.1666666716337204
71	0.042720795	0.08766997	0.0	0.14814814925193787
72	0.04509762	0.092306554	0.0	0.2063492089509964
73	0.028723061	0.059865534	0.0	0.12765957415103912
74	0.15580785	0.28439417	0.0	0.3333333432674408
75	0.031054676	0.064556986	0.0	0.20000000298023224
76	0.047863543	0.09767169	0.0	0.10810811072587967
77	0.117593974	0.22297254	0.0	0.08695652335882187
