	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.20343944	0.31618512	1.0	0.25
1	0.38187963	0.52797014	1.0	0.20000000298023224
2	0.7651764	0.8550594	1.0	0.3076923191547394
3	0.06748673	0.11584529	0.0	0.07999999821186066
4	0.034605652	0.06094259	0.0	0.2199999988079071
5	0.6278376	0.7533438	1.0	0.3947368562221527
6	0.32926232	0.47054708	1.0	0.25
7	0.8747548	0.9267119	1.0	0.2222222238779068
8	0.79914635	0.87809825	1.0	0.37931033968925476
9	0.8562757	0.91515523	1.0	0.3055555522441864
10	0.0073128045	0.01316148	0.0	0.10526315867900848
11	0.88175094	0.9310347	1.0	0.260869562625885
12	0.43808421	0.5853159	1.0	0.0
13	0.016448319	0.029387146	0.0	0.0784313753247261
14	0.8410491	0.90547794	1.0	0.4285714328289032
15	0.7520281	0.8459305	1.0	0.3513513505458832
16	0.3359445	0.478053	0.0	0.5384615659713745
17	0.5995564	0.73050624	1.0	0.4642857015132904
18	0.7744385	0.8614184	1.0	0.4375
19	0.93510014	0.96308005	1.0	0.4482758641242981
20	0.38442037	0.5306484	1.0	0.6666666865348816
21	0.8504898	0.91149473	1.0	0.4109589159488678
22	0.55301344	0.691348	1.0	0.3333333432674408
23	0.8662845	0.9214399	1.0	0.41489362716674805
24	0.87006617	0.923799	1.0	0.4000000059604645
25	0.014969915	0.026777387	0.0	0.06666667014360428
26	0.58608234	0.71937597	1.0	0.3333333432674408
27	0.8414668	0.9057454	1.0	0.5263158082962036
28	0.8880826	0.9349222	1.0	0.40366971492767334
29	0.008639038	0.015531838	0.0	0.06493506580591202
30	0.39524418	0.54196465	1.0	0.3333333432674408
31	0.07035136	0.12049726	0.0	0.19565217196941376
32	0.03459692	0.06092769	0.0	0.0
33	0.9036384	0.94437534	1.0	0.5641025900840759
34	0.74262476	0.8393272	1.0	0.46666666865348816
35	0.81963027	0.8916223	1.0	0.46666666865348816
36	0.93703014	0.9642098	1.0	0.32499998807907104
37	0.6638115	0.7814099	1.0	0.39534884691238403
38	0.023878187	0.0424096	0.0	0.10697674751281738
39	0.7527545	0.846438	1.0	0.380952388048172
40	0.40854016	0.5556612	1.0	0.1325301229953766
41	0.011557043	0.020729393	0.0	0.125
42	0.4821127	0.62761426	0.0	0.3684210479259491
43	0.010991365	0.019723564	0.0	0.0784313753247261
44	0.014232457	0.025473326	0.0	0.0625
45	0.091111094	0.15360942	0.0	0.0625
46	0.52502406	0.6668018	1.0	0.4000000059604645
47	0.093784094	0.15779763	0.0	0.190476194024086
48	0.112870246	0.18721989	0.0	0.1111111119389534
49	0.082787484	0.14045852	1.0	0.0
50	0.021220863	0.037769765	0.0	0.125
51	0.021911979	0.038978368	0.0	0.1764705926179886
52	0.018978149	0.03383857	0.0	0.15000000596046448
53	0.05194229	0.09024003	1.0	0.0
54	0.036941826	0.064937085	0.0	0.2857142984867096
55	0.013860017	0.02481404	0.0	0.1538461595773697
56	0.14665598	0.23730755	1.0	0.1666666716337204
57	0.021707356	0.03862074	0.0	0.15714286267757416
58	0.15781677	0.25331914	0.0	0.290909081697464
59	0.2160249	0.33283103	1.0	0.14000000059604645
60	0.72580767	0.82735986	1.0	0.0
61	0.70809036	0.81452775	1.0	0.4000000059604645
62	0.23083359	0.35205123	1.0	0.2054794579744339
63	0.024540842	0.043563455	0.0	0.0476190485060215
64	0.8923323	0.93751836	1.0	0.375
65	0.11388543	0.18876144	0.0	0.0
66	0.030996054	0.05474165	0.0	0.20000000298023224
67	0.6675143	0.78423846	1.0	0.3333333432674408
68	0.07312903	0.124988705	1.0	0.0317460335791111
69	0.5794679	0.7138516	1.0	0.5
70	0.87981504	0.9298414	1.0	0.4047619104385376
71	0.10347086	0.17283529	0.0	0.1666666716337204
72	0.051403195	0.089341015	0.0	0.1587301641702652
73	0.038859874	0.068205714	0.0	0.12765957415103912
74	0.6455084	0.7672645	1.0	0.6666666865348816
75	0.0233244	0.041444212	0.0	0.1259259283542633
76	0.021842062	0.03885606	0.0	0.10810811072587967
77	0.011519909	0.020663261	0.0	0.17391304671764374
78	0.029645175	0.052411854	0.0	0.09433962404727936
79	0.023907244	0.042460203	0.0	0.05263157933950424
80	0.05429098	0.094148606	0.0	0.12857143580913544
81	0.03277591	0.05780369	0.0	0.0714285746216774
82	0.01064676	0.01911068	0.0	0.095238097012043
83	0.035991192	0.063313425	0.0	0.1666666716337204
84	0.07607317	0.12972847	0.0	0.0833333358168602
85	0.08269927	0.14031824	0.0	0.18881118297576904
