	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.21118963	0.33822227	1.0	0.25
1	0.6026417	0.7432687	1.0	0.20000000298023224
2	0.7834414	0.87351245	1.0	0.5384615659713745
3	0.047103822	0.086226195	0.0	0.11999999731779099
4	0.027053118	0.05040309	0.0	0.18000000715255737
5	0.88095325	0.9338896	1.0	0.42105263471603394
6	0.2956842	0.44487706	1.0	0.0
7	0.7582513	0.85688555	1.0	0.4444444477558136
8	0.8336262	0.9053462	1.0	0.48275861144065857
9	0.9117477	0.95174074	1.0	0.4444444477558136
10	0.02104485	0.039419204	0.0	0.10526315867900848
11	0.86322355	0.92335784	1.0	0.35652172565460205
12	0.48766264	0.6450117	1.0	0.0
13	0.019362569	0.036322504	0.0	0.13725490868091583
14	0.88398474	0.93567145	1.0	0.2857142984867096
15	0.59188485	0.7346425	1.0	0.3513513505458832
16	0.34827653	0.5049797	0.0	0.4615384638309479
17	0.51856714	0.67279327	1.0	0.4642857015132904
18	0.6759756	0.79929304	1.0	0.4375
19	0.8266623	0.90102786	1.0	0.40229883790016174
20	0.264218	0.40670198	1.0	0.0
21	0.8512106	0.91611314	1.0	0.4383561611175537
22	0.46248206	0.6215632	1.0	0.2666666805744171
23	0.83404124	0.9056026	1.0	0.41489362716674805
24	0.9442432	0.969995	1.0	0.30909091234207153
25	0.02786678	0.05188173	0.0	0.13333334028720856
26	0.44720343	0.60696363	1.0	0.3333333432674408
27	0.68554515	0.80626434	1.0	0.31578946113586426
28	0.9036896	0.9471226	1.0	0.4128440320491791
29	0.010638684	0.020114005	0.0	0.10389610379934311
30	0.2477872	0.3860597	1.0	0.0
31	0.075570375	0.1349867	0.0	0.1304347813129425
32	0.08637488	0.15288109	0.0	0.0
33	0.9260036	0.9598211	1.0	0.43589743971824646
34	0.7809497	0.87188756	1.0	0.13333334028720856
35	0.7588984	0.85731816	1.0	0.46666666865348816
36	0.9652231	0.98147523	1.0	0.3499999940395355
37	0.7033962	0.819071	1.0	0.27906978130340576
38	0.025060445	0.046773165	0.0	0.13488371670246124
39	0.76105696	0.8587597	1.0	0.4761904776096344
40	0.41005725	0.5702361	1.0	0.1325301229953766
41	0.014086187	0.026549637	0.0	0.0535714291036129
42	0.39986503	0.5598407	0.0	0.3684210479259491
43	0.016637355	0.03128636	0.0	0.13725490868091583
44	0.024261564	0.045314282	0.0	0.0625
45	0.06679529	0.120209426	0.0	0.0625
46	0.52524287	0.6786557	1.0	0.20000000298023224
47	0.12999612	0.22193083	0.0	0.095238097012043
48	0.020291865	0.03803429	0.0	0.1111111119389534
49	0.07483131	0.13375047	1.0	0.0
50	0.04287049	0.07876754	0.0	0.125
51	0.031539083	0.058528095	0.0	0.11764705926179886
52	0.015493542	0.029165387	0.0	0.25
53	0.06308508	0.113894284	1.0	0.0
