	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.20929393	0.32600185	1.0	0.25
1	0.5746003	0.7116698	1.0	0.4000000059604645
2	0.8403696	0.905838	1.0	0.4615384638309479
3	0.03006199	0.0536004	0.0	0.07999999821186066
4	0.05128765	0.08990514	0.0	0.11999999731779099
5	0.8228966	0.8946326	1.0	0.31578946113586426
6	0.31457233	0.45612153	1.0	0.25
7	0.7632625	0.8548939	1.0	0.4444444477558136
8	0.8829832	0.932381	1.0	0.5862069129943848
9	0.8512478	0.91271806	1.0	0.4444444477558136
10	0.01486069	0.026825726	0.0	0.10526315867900848
11	0.86960816	0.92416716	1.0	0.2869565188884735
12	0.44631144	0.59562707	1.0	0.6666666865348816
13	0.019380122	0.034855217	0.0	0.05882352963089943
14	0.82909393	0.8986289	1.0	0.5714285969734192
15	0.6873123	0.80066353	1.0	0.18918919563293457
16	0.26116598	0.39244297	0.0	0.3076923191547394
17	0.5802793	0.7164221	1.0	0.5
18	0.69356716	0.8052932	1.0	0.375
19	0.9123791	0.9500693	1.0	0.3563218414783478
20	0.39547968	0.5445134	1.0	0.3333333432674408
21	0.9015142	0.943589	1.0	0.39726027846336365
22	0.6242511	0.7522212	1.0	0.2666666805744171
23	0.87088716	0.92495716	1.0	0.43617022037506104
24	0.8804741	0.9308481	1.0	0.4000000059604645
25	0.035455316	0.062942564	0.0	0.0
26	0.7466069	0.8433621	1.0	0.2777777910232544
27	0.77417076	0.8623415	1.0	0.31578946113586426
28	0.8858545	0.93413055	1.0	0.38532111048698425
29	0.012925655	0.0233697	0.0	0.12987013161182404
30	0.33928612	0.48410168	1.0	0.3333333432674408
31	0.081872076	0.14011726	0.0	0.15217390656471252
32	0.02377963	0.042615145	0.0	0.10000000149011612
33	0.969875	0.98328626	1.0	0.3076923191547394
34	0.7530035	0.8478141	1.0	0.4000000059604645
35	0.7798191	0.8661658	1.0	0.3333333432674408
36	0.9624992	0.9791235	1.0	0.42500001192092896
37	0.6749161	0.7913972	1.0	0.27906978130340576
38	0.05518064	0.096431494	0.0	0.08837209641933441
39	0.74695456	0.8436048	1.0	0.523809552192688
40	0.5372137	0.67961276	1.0	0.1807228922843933
41	0.040237278	0.07115841	0.0	0.1071428582072258
42	0.62504363	0.75285065	0.0	0.3684210479259491
43	0.022806406	0.04090336	0.0	0.09803921729326248
44	0.020573974	0.036966443	0.0	0.03125
45	0.065057695	0.11281064	0.0	0.0625
46	0.644961	0.7684936	1.0	0.20000000298023224
47	0.13092771	0.21586666	0.0	0.0476190485060215
48	0.062742114	0.10899362	0.0	0.2222222238779068
49	0.07948044	0.13627675	1.0	0.03846153989434242
50	0.026548833	0.047471017	0.0	0.125
51	0.031514913	0.056125104	0.0	0.23529411852359772
52	0.027150422	0.0485231	0.0	0.15000000596046448
53	0.09367108	0.15885794	1.0	0.0
54	0.06861958	0.118655175	0.0	0.0714285746216774
55	0.0132083	0.023875207	0.0	0.19230769574642181
56	0.23751107	0.3627354	1.0	0.0833333358168602
57	0.021934062	0.039366692	0.0	0.1428571492433548
58	0.27979168	0.4151701	0.0	0.290909081697464
59	0.1622026	0.2613299	1.0	0.11999999731779099
60	0.6741645	0.7908313	1.0	0.0
61	0.7120549	0.8188014	1.0	0.20000000298023224
62	0.3508804	0.4969228	1.0	0.15068493783473969
63	0.020078182	0.036090225	0.0	0.1428571492433548
64	0.91453314	0.95134616	1.0	0.5416666865348816
65	0.08928791	0.15193576	0.0	0.1428571492433548
66	0.06883964	0.11901522	0.0	0.16923077404499054
67	0.6188415	0.7479099	1.0	0.1666666716337204
68	0.10796347	0.18110916	1.0	0.0476190485060215
69	0.5869373	0.72195524	1.0	0.25
70	0.7944964	0.87600255	1.0	0.4047619104385376
71	0.08103967	0.1387822	0.0	0.20370370149612427
72	0.10068217	0.16983381	0.0	0.1269841343164444
73	0.07079914	0.12221554	0.0	0.08510638028383255
74	0.49258086	0.63949746	1.0	1.0
75	0.061724216	0.1073111	0.0	0.16296295821666718
76	0.05510816	0.09631035	0.0	0.1621621549129486
77	0.008242607	0.014960051	0.0	0.08695652335882187
78	0.034701556	0.0616419	0.0	0.07547169923782349
79	0.01635763	0.029491901	0.0	0.05263157933950424
80	0.040477574	0.07156965	0.0	0.08571428805589676
81	0.051721275	0.09063411	0.0	0.1071428582072258
82	0.022347152	0.040094554	0.0	0.095238097012043
83	0.034260273	0.060879588	0.0	0.125
84	0.03862512	0.068395585	0.0	0.1666666716337204
85	0.21499956	0.33354706	0.0	0.23076923191547394
86	0.52854335	0.67198133	1.0	0.26829269528388977
87	0.3710748	0.51880455	1.0	0.0
88	0.30184048	0.44134963	0.0	0.800000011920929
89	0.85673124	0.9161587	1.0	0.1818181872367859
90	0.030401945	0.05419165	0.0	0.15625
91	0.4619757	0.61075115	1.0	0.25
92	0.042889446	0.075688034	0.0	0.125
93	0.216207	0.33513594	0.0	0.0
94	0.6998318	0.8098998	1.0	0.6666666865348816
95	0.04123193	0.07285932	0.0	0.07619047909975052
96	0.89364696	0.9388549	1.0	0.3333333432674408
97	0.1550344	0.25109395	0.0	0.1666666716337204
98	0.13747117	0.22555336	1.0	0.0
99	0.32705644	0.4703682	1.0	0.07446808367967606
100	0.051299036	0.089924365	0.0	0.0
101	0.064046144	0.11114484	1.0	0.05000000074505806
102	0.61912787	0.7481388	0.0	0.43589743971824646
103	0.021859914	0.03923595	0.0	0.09333333373069763
104	0.030354887	0.054109752	0.0	0.10000000149011612
105	0.029490173	0.052605033	0.0	0.07999999821186066
106	0.971238	0.98405254	1.0	0.36666667461395264
107	0.14416945	0.23537225	1.0	0.20000000298023224
108	0.041562796	0.0734247	0.0	0.0625
109	0.92276704	0.95620334	1.0	0.3461538553237915
110	0.8599571	0.9181744	1.0	0.5192307829856873
111	0.4629723	0.6117039	0.0	0.3709677457809448
112	0.95466745	0.9746722	1.0	0.4655172526836395
113	0.94698393	0.97027373	1.0	0.4137931168079376
114	0.7592695	0.8521471	1.0	0.20000000298023224
115	0.18869862	0.298254	0.0	0.0
116	0.8162842	0.8903416	1.0	0.4054054021835327
117	0.8494891	0.9116107	1.0	0.3571428656578064
118	0.9568792	0.9759326	1.0	0.3636363744735718
119	0.01969856	0.03541866	0.0	0.1489361673593521
120	0.42051536	0.57008654	1.0	0.3333333432674408
121	0.089822054	0.15278181	0.0	0.20000000298023224
122	0.84464407	0.9085501	1.0	0.4000000059604645
123	0.97315216	0.9851269	1.0	0.5081967115402222
124	0.8625073	0.9197633	1.0	0.30000001192092896
125	0.93073803	0.9608698	1.0	0.4067796468734741
126	0.87928	0.93011737	1.0	0.42105263471603394
127	0.9155059	0.9519219	1.0	0.33898305892944336
128	0.8008506	0.8802165	1.0	0.4444444477558136
129	0.82613325	0.8967228	1.0	0.43589743971824646
130	0.036455482	0.06466621	0.0	0.07692307978868484
131	0.29495084	0.43325165	0.0	0.18518517911434174
132	0.27303296	0.4069891	1.0	0.23076923191547394
133	0.91961014	0.9543455	1.0	0.48571428656578064
134	0.061023146	0.106150985	0.0	0.19298245012760162
135	0.79640496	0.877271	1.0	0.15789473056793213
136	0.9108398	0.9491552	1.0	0.4736842215061188
137	0.6963278	0.8073269	0.0	0.5
138	0.025218427	0.045140773	0.0	0.0422535203397274
139	0.19773105	0.3105234	0.0	0.1111111119389534
140	0.03757581	0.06659362	0.0	0.0
141	0.0840275	0.14356631	0.0	0.09677419066429138
