	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.20271379	0.27147794	1.0	0.75
1	0.7720734	0.8323449	1.0	0.4000000059604645
2	0.71715325	0.787959	1.0	0.3076923191547394
3	0.06554264	0.09321612	0.0	0.11999999731779099
4	0.06841496	0.09717512	0.0	0.2199999988079071
5	0.73980886	0.8064736	1.0	0.3947368562221527
6	0.13084665	0.18075934	1.0	0.5
7	0.81246686	0.8639393	1.0	0.5555555820465088
8	0.8405912	0.88543284	1.0	0.4137931168079376
9	0.9373987	0.9564202	1.0	0.3611111044883728
10	0.02410087	0.034930825	0.0	0.07894736528396606
11	0.9291591	0.9505522	1.0	0.3391304314136505
12	0.72644246	0.79558563	1.0	0.6666666865348816
13	0.029630035	0.042835534	0.0	0.13725490868091583
14	0.899745	0.92934537	1.0	0.4761904776096344
15	0.7831596	0.8411029	1.0	0.37837839126586914
16	0.31691584	0.40475285	0.0	0.38461539149284363
17	0.71095085	0.78283906	1.0	0.4642857015132904
18	0.66955507	0.74809074	1.0	0.34375
19	0.91834235	0.9428009	1.0	0.36781609058380127
20	0.3902127	0.4839714	1.0	0.5
21	0.9086635	0.93581843	1.0	0.34246575832366943
22	0.55706495	0.6482922	1.0	0.4000000059604645
23	0.9463625	0.96276855	1.0	0.41489362716674805
24	0.9090121	0.93607074	1.0	0.34545454382896423
25	0.035846114	0.051674455	0.0	0.20000000298023224
26	0.6383708	0.7212322	1.0	0.3888888955116272
27	0.78956985	0.8461367	1.0	0.3684210479259491
28	0.9548806	0.96876717	1.0	0.4220183491706848
29	0.014471799	0.021068305	0.0	0.10389610379934311
30	0.2964955	0.3818366	1.0	0.3333333432674408
31	0.08407387	0.11857876	0.0	0.15217390656471252
32	0.05506766	0.07869074	0.0	0.10000000149011612
33	0.97390723	0.98204803	1.0	0.38461539149284363
34	0.8201643	0.86986244	1.0	0.5333333611488342
35	0.8595824	0.89971924	1.0	0.4000000059604645
36	0.98319155	0.98846996	1.0	0.5249999761581421
37	0.6564156	0.7368467	1.0	0.23255814611911774
38	0.068071574	0.0967024	0.0	0.12558139860630035
39	0.78008324	0.8386792	1.0	0.4761904776096344
40	0.44289646	0.53814244	1.0	0.1807228922843933
41	0.012820125	0.01867804	0.0	0.1428571492433548
42	0.67314214	0.75114214	0.0	0.3333333432674408
43	0.026219428	0.037964404	0.0	0.1568627506494522
44	0.019552529	0.028398156	0.0	0.125
45	0.12291056	0.17038932	0.0	0.0625
46	0.6025425	0.68962187	1.0	0.20000000298023224
47	0.07880676	0.11141297	0.0	0.190476194024086
48	0.08405757	0.11855668	0.0	0.2222222238779068
49	0.112270266	0.15637171	1.0	0.03846153989434242
50	0.023507535	0.034080178	0.0	0.125
51	0.024606198	0.035654962	0.0	0.11764705926179886
52	0.024892628	0.03606525	0.0	0.20000000298023224
53	0.06884673	0.09776938	1.0	0.09090909361839294
54	0.09478882	0.13305253	0.0	0.0714285746216774
55	0.022795498	0.033058792	0.0	0.19230769574642181
56	0.079520255	0.11238569	1.0	0.3333333432674408
57	0.042118818	0.06054306	0.0	0.20000000298023224
58	0.2692895	0.35070342	0.0	0.2545454502105713
59	0.22798023	0.3020681	1.0	0.14000000059604645
60	0.6045873	0.6914481	1.0	0.0
61	0.6841373	0.7604472	1.0	0.4000000059604645
62	0.3788267	0.4719671	1.0	0.19178082048892975
63	0.014277518	0.020787299	0.0	0.1428571492433548
64	0.8906634	0.9227147	1.0	0.3541666567325592
65	0.11428738	0.15903911	0.0	0.190476194024086
66	0.09894714	0.13863233	0.0	0.2153846174478531
67	0.7074412	0.77993214	1.0	0.5
68	0.07352388	0.10419151	1.0	0.0
69	0.6605586	0.7404034	1.0	0.75
70	0.9075484	0.93501127	1.0	0.3333333432674408
71	0.1524826	0.20866707	0.0	0.14814814925193787
72	0.0595254	0.084889114	0.0	0.1269841343164444
73	0.0673103	0.09565383	0.0	0.06382978707551956
74	0.6801269	0.7570617	1.0	1.0
75	0.10865572	0.1515798	0.0	0.18518517911434174
76	0.09188372	0.12914193	0.0	0.1621621549129486
77	0.022611618	0.032794893	0.0	0.043478261679410934
78	0.019307166	0.028044999	0.0	0.1320754736661911
79	0.038472623	0.055394083	0.0	0.0
80	0.05649188	0.080673784	0.0	0.12857143580913544
81	0.030938238	0.044699937	0.0	0.1428571492433548
82	0.014755756	0.021478921	0.0	0.10476190596818924
83	0.07525584	0.10656276	0.0	0.0833333358168602
84	0.062235326	0.08864486	0.0	0.1666666716337204
85	0.1532852	0.20969218	0.0	0.18881118297576904
86	0.7589009	0.8218519	1.0	0.31707316637039185
87	0.428753	0.52381724	1.0	0.0
88	0.23363376	0.30882382	0.0	0.6000000238418579
89	0.6833397	0.7597746	1.0	0.09090909361839294
90	0.03328225	0.048034966	0.0	0.125
91	0.2859621	0.36986524	1.0	0.2857142984867096
92	0.034774095	0.050153702	0.0	0.125
93	0.11796573	0.16389138	0.0	0.0
94	0.4148534	0.509585	1.0	0.0
95	0.019113004	0.027765244	0.0	0.11428571492433548
96	0.9136966	0.93945485	1.0	0.3333333432674408
97	0.15151721	0.20743299	0.0	0.1666666716337204
98	0.24137855	0.31802684	1.0	0.0
99	0.1479297	0.20283803	1.0	0.1595744639635086
100	0.016598642	0.024140894	0.0	0.15789473056793213
101	0.08552709	0.12054995	1.0	0.05000000074505806
102	0.47511894	0.57020205	0.0	0.5128205418586731
103	0.023236781	0.033691853	0.0	0.14666666090488434
104	0.072583824	0.10290283	0.0	0.05000000074505806
105	0.03873381	0.055763543	0.0	0.12999999523162842
106	0.95156044	0.966433	1.0	0.4000000059604645
107	0.06109777	0.08706945	1.0	0.15000000596046448
108	0.015992165	0.023265272	0.0	0.1041666641831398
109	0.952813	0.9673143	1.0	0.3333333432674408
110	0.741048	0.8074779	1.0	0.48076921701431274
111	0.5089825	0.6030562	0.0	0.32258063554763794
112	0.9455614	0.96220267	1.0	0.43103447556495667
113	0.9543928	0.96842456	1.0	0.5287356376647949
114	0.6144536	0.70022166	1.0	0.4000000059604645
115	0.26567978	0.34652	0.0	1.0
116	0.9102668	0.9369782	1.0	0.5405405163764954
117	0.75687563	0.8202301	1.0	0.5
118	0.96070886	0.9728527	1.0	0.4000000059604645
119	0.07358003	0.10426846	0.0	0.1595744639635086
120	0.63216865	0.7158185	1.0	0.2222222238779068
121	0.07061544	0.1002011	0.0	0.1846153885126114
122	0.65179497	0.7328676	1.0	0.3333333432674408
123	0.9556237	0.96928895	1.0	0.32786884903907776
124	0.8809679	0.9155921	1.0	0.5
125	0.9533284	0.9676765	1.0	0.2881355881690979
126	0.8836975	0.917602	1.0	0.3684210479259491
127	0.9154289	0.94070375	1.0	0.508474588394165
128	0.94813156	0.9640171	1.0	0.4444444477558136
129	0.8880822	0.9208229	1.0	0.3333333432674408
130	0.01628548	0.023688823	0.0	0.13461539149284363
131	0.1534833	0.20994511	0.0	0.2222222238779068
132	0.306018	0.3925704	1.0	0.38461539149284363
133	0.9154746	0.94073665	1.0	0.4285714328289032
134	0.06868565	0.09754765	0.0	0.21052631735801697
135	0.81424904	0.86531335	1.0	0.42105263471603394
136	0.91763103	0.9422893	1.0	0.38596490025520325
137	0.5882834	0.67681116	0.0	0.3333333432674408
138	0.027888805	0.040350437	0.0	0.07042253762483597
139	0.2829004	0.36636615	0.0	0.3333333432674408
140	0.06362414	0.09056616	0.0	0.1666666716337204
141	0.09087005	0.12777507	0.0	0.19354838132858276
142	0.6429251	0.7251922	0.0	0.4000000059604645
143	0.9060787	0.9339463	1.0	0.4166666567325592
144	0.9398037	0.95812714	1.0	0.40506330132484436
145	0.9353379	0.9549556	1.0	0.5454545617103577
146	0.8999455	0.92949134	1.0	0.4571428596973419
147	0.030658662	0.04430169	0.0	0.1463414579629898
148	0.926033	0.9483176	1.0	0.3285714387893677
149	0.038457543	0.055372715	0.0	0.20000000298023224
150	0.8969786	0.9273298	1.0	0.35849055647850037
151	0.5669144	0.6573607	1.0	0.17391304671764374
152	0.23315826	0.30825695	0.0	0.13846154510974884
153	0.9835005	0.988683	1.0	0.4444444477558136
154	0.9257366	0.9481055	1.0	0.3777777850627899
