	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.18131724	0.28425792	1.0	0.5
1	0.6967946	0.80472493	1.0	0.20000000298023224
2	0.93174726	0.96075344	1.0	0.4615384638309479
3	0.07689071	0.12995556	0.0	0.03999999910593033
4	0.060313165	0.1032165	0.0	0.07999999821186066
5	0.029245585	0.05125466	0.0	0.15789473056793213
6	0.16282773	0.25858685	0.0	0.5
7	0.2610215	0.3877795	0.0	0.2222222238779068
8	0.027054429	0.047495216	0.0	0.1034482792019844
9	0.041613787	0.072238	0.0	0.2222222238779068
10	0.06269151	0.10709384	0.0	0.18421052396297455
11	0.045615196	0.07894167	0.0	0.20000000298023224
12	0.20812261	0.32032716	0.0	0.6666666865348816
13	0.03572163	0.062291563	0.0	0.0784313753247261
14	0.18645167	0.2912702	0.0	0.1428571492433548
15	0.022327214	0.039340824	0.0	0.10810811072587967
16	0.42312536	0.5680879	1.0	0.07692307978868484
17	0.16156143	0.25680435	0.0	0.2142857164144516
18	0.04891795	0.08444375	0.0	0.25
19	0.26132712	0.38815555	0.0	0.13793103396892548
20	0.39809412	0.5425463	1.0	0.0
21	0.07873973	0.13289687	0.0	0.15068493783473969
22	0.08673826	0.14552778	0.0	0.20000000298023224
23	0.09992993	0.16603503	0.0	0.13829787075519562
24	0.12801334	0.20839468	0.0	0.145454540848732
25	0.19391918	0.30138063	0.0	0.2666666805744171
26	0.24135962	0.36326307	0.0	0.1111111119389534
27	0.11722359	0.19232419	0.0	0.10526315867900848
28	0.0066140294	0.011798561	0.0	0.19266055524349213
29	0.040121973	0.069728225	0.0	0.1428571492433548
30	0.5452031	0.68250716	1.0	0.0
31	0.06292781	0.10747838	0.0	0.1304347813129425
32	0.38150805	0.52519315	1.0	0.10000000149011612
33	0.41614386	0.56104076	0.0	0.3076923191547394
34	0.1257861	0.20509782	0.0	0.13333334028720856
35	0.11181629	0.18417543	0.0	0.13333334028720856
36	0.14663672	0.23555306	0.0	0.125
37	0.014071584	0.024954706	0.0	0.20930232107639313
38	0.028321415	0.049670458	0.0	0.1860465109348297
39	0.12353158	0.20174995	0.0	0.1428571492433548
40	0.08155194	0.137355	0.0	0.14457830786705017
41	0.053682655	0.09233287	0.0	0.1964285671710968
42	0.19549477	0.30350062	0.0	0.17543859779834747
43	0.1620211	0.25745174	0.0	0.11764705926179886
44	0.08735168	0.14649028	0.0	0.03125
45	0.16757545	0.26524198	0.0	0.125
46	0.18618834	0.2909118	0.0	0.4000000059604645
47	0.61029094	0.73740923	1.0	0.095238097012043
48	0.43394542	0.578895	1.0	0.2222222238779068
49	0.5416083	0.6793594	1.0	0.1538461595773697
50	0.08895278	0.14899832	0.0	0.1875
51	0.087540776	0.14678678	0.0	0.05882352963089943
52	0.079392254	0.13393313	0.0	0.17499999701976776
53	0.5688336	0.7028913	1.0	0.0
54	0.56479144	0.6994419	1.0	0.2142857164144516
55	0.115971655	0.19044325	0.0	0.1538461595773697
56	0.7101839	0.8146161	1.0	0.0833333358168602
57	0.03899029	0.06782046	0.0	0.1428571492433548
58	0.31906003	0.45658848	1.0	0.2181818187236786
59	0.73659265	0.83373654	1.0	0.11999999731779099
60	0.18407881	0.28803563	0.0	0.4000000059604645
61	0.6131094	0.7397004	1.0	0.6000000238418579
62	0.57335395	0.7067308	1.0	0.12328767031431198
63	0.07900396	0.1333166	0.0	0.190476194024086
64	0.6684439	0.7833279	1.0	0.2083333283662796
65	0.058107436	0.09960812	0.0	0.0
66	0.099972874	0.16610107	0.0	0.1846153885126114
67	0.3215086	0.45938045	0.0	0.3333333432674408
68	0.24683341	0.3701526	0.0	0.190476194024086
69	0.60689765	0.73464143	1.0	0.25
70	0.85925114	0.9162993	1.0	0.1666666716337204
