	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.19057256	0.3064391	1.0	0.5
1	0.52710974	0.6765626	1.0	0.20000000298023224
2	0.8387256	0.9070597	1.0	0.3076923191547394
3	0.059976757	0.10693163	0.0	0.11999999731779099
4	0.13329956	0.22398016	0.0	0.1599999964237213
5	0.054578036	0.097745866	0.0	0.1315789520740509
6	0.22892874	0.3578068	0.0	0.25
7	0.23396093	0.3643334	0.0	0.3333333432674408
8	0.076437235	0.13443586	0.0	0.24137930572032928
9	0.048461914	0.0872387	0.0	0.1666666716337204
10	0.10258439	0.17662838	0.0	0.07894736528396606
11	0.07420549	0.13075039	0.0	0.1826086938381195
12	0.18596119	0.30006337	0.0	0.6666666865348816
13	0.046113074	0.083174706	0.0	0.1568627506494522
14	0.17051676	0.2783833	0.0	0.2380952388048172
15	0.028452367	0.052094996	0.0	0.13513512909412384
16	0.36632535	0.5203538	1.0	0.07692307978868484
17	0.17101893	0.27909625	0.0	0.25
18	0.12833539	0.21648258	0.0	0.125
19	0.19770831	0.3162184	0.0	0.17241379618644714
20	0.53653175	0.6847875	1.0	0.0
21	0.1414265	0.23612946	0.0	0.13698630034923553
22	0.16717005	0.2736178	0.0	0.06666667014360428
23	0.13024488	0.21937355	0.0	0.1595744639635086
24	0.07343429	0.1294738	0.0	0.1818181872367859
25	0.17867085	0.2898929	0.0	0.13333334028720856
26	0.19220111	0.30868018	0.0	0.1666666716337204
27	0.0851537	0.14870125	0.0	0.15789473056793213
28	0.008793801	0.016376525	0.0	0.1834862381219864
29	0.07805064	0.13709179	0.0	0.11688311398029327
30	0.48912683	0.6424409	1.0	0.6666666865348816
31	0.07774326	0.13658631	0.0	0.043478261679410934
32	0.3025918	0.448802	1.0	0.10000000149011612
33	0.47969064	0.633716	0.0	0.23076923191547394
34	0.097391784	0.16839123	0.0	0.13333334028720856
35	0.15535513	0.25659758	0.0	0.13333334028720856
36	0.14432666	0.24042779	0.0	0.25
37	0.025755197	0.04726568	0.0	0.1627907007932663
38	0.022037536	0.040572405	0.0	0.12558139860630035
39	0.21014357	0.33301362	0.0	0.095238097012043
40	0.1648795	0.27034217	0.0	0.1807228922843933
41	0.08186963	0.14335033	0.0	0.0892857164144516
42	0.17363963	0.28280813	0.0	0.17543859779834747
43	0.19783396	0.31638965	0.0	0.1568627506494522
44	0.13379028	0.22471824	0.0	0.0
45	0.1736846	0.28287166	0.0	0.125
46	0.4164031	0.5724654	0.0	0.20000000298023224
47	0.44525933	0.6009992	1.0	0.1428571492433548
48	0.48401847	0.6377302	1.0	0.1111111119389534
49	0.5476015	0.6943337	1.0	0.07692307978868484
50	0.09317827	0.16165608	0.0	0.0
51	0.090447664	0.15726677	0.0	0.05882352963089943
52	0.15810543	0.26058728	0.0	0.125
53	0.38301948	0.53810656	1.0	0.0
54	0.5905376	0.7302048	1.0	0.0714285746216774
55	0.07352555	0.12962493	0.0	0.1538461595773697
56	0.5895342	0.7293869	1.0	0.1666666716337204
57	0.09985098	0.17230093	0.0	0.15714286267757416
58	0.4316991	0.5877209	1.0	0.2181818187236786
59	0.5566795	0.70206916	1.0	0.11999999731779099
60	0.25966695	0.39694127	0.0	0.4000000059604645
61	0.5566586	0.70205146	1.0	0.6000000238418579
62	0.57566535	0.7179829	1.0	0.1780821979045868
63	0.09028429	0.15700358	0.0	0.0476190485060215
64	0.6468408	0.77463233	1.0	0.2291666716337204
65	0.08193216	0.1434525	0.0	0.1428571492433548
66	0.12384683	0.2096526	0.0	0.1538461595773697
67	0.29709354	0.44233206	0.0	0.3333333432674408
68	0.2305333	0.35989308	0.0	0.2698412835597992
69	0.66577697	0.78895205	1.0	0.25
70	0.81583047	0.89262366	1.0	0.261904776096344
71	0.0641236	0.11393148	0.0	0.1111111119389534
72	0.046693623	0.08418059	0.0	0.2222222238779068
73	0.0670557	0.11885181	0.0	0.12765957415103912
74	0.20667878	0.32836515	0.0	0.3333333432674408
75	0.049700767	0.089375675	0.0	0.1259259283542633
76	0.045625	0.08232817	0.0	0.21621622145175934
77	0.122418076	0.20746833	0.0	0.1304347813129425
78	0.5010503	0.6533223	1.0	0.2075471729040146
79	0.0679189	0.12029582	0.0	0.15789473056793213
80	0.100764126	0.17374873	0.0	0.18571428954601288
81	0.48358482	0.6373289	1.0	0.1785714328289032
82	0.3956994	0.5513328	1.0	0.1428571492433548
83	0.16585717	0.27174175	0.0	0.1666666716337204
84	0.19495615	0.31245902	0.0	0.0833333358168602
85	0.0072494447	0.013518661	0.0	0.1258741319179535
86	0.020822287	0.03837514	0.0	0.09756097197532654
87	0.3329818	0.48369187	1.0	0.0
88	0.3603819	0.5139381	0.0	0.20000000298023224
89	0.18430296	0.2977599	0.0	0.27272728085517883
90	0.09341484	0.1620355	0.0	0.15625
91	0.043620408	0.07884413	0.0	0.1071428582072258
92	0.5552233	0.7008339	1.0	0.375
93	0.24197218	0.37462556	0.0	0.3333333432674408
94	0.41453704	0.5705838	1.0	0.1666666716337204
95	0.03452468	0.062886536	0.0	0.08571428805589676
96	0.9603641	0.9784807	1.0	0.3333333432674408
97	0.3939373	0.5495078	1.0	0.3333333432674408
98	0.44501632	0.6007632	1.0	0.0
99	0.69818944	0.8127783	1.0	0.1489361673593521
100	0.074801296	0.13173562	0.0	0.15789473056793213
101	0.107387364	0.18418664	0.0	0.10000000149011612
102	0.62928164	0.76108015	1.0	0.1794871836900711
103	0.049425364	0.08890098	0.0	0.13333334028720856
104	0.6801011	0.7995863	1.0	0.20000000298023224
105	0.049275488	0.08864254	0.0	0.17000000178813934
106	0.0339998	0.061958164	0.0	0.20000000298023224
107	0.38298994	0.53807545	1.0	0.20000000298023224
108	0.088840604	0.15467438	0.0	0.0833333358168602
109	0.018254995	0.03371817	0.0	0.14102564752101898
110	0.14535257	0.24194378	0.0	0.17307692766189575
111	0.54141444	0.68901366	1.0	0.29032257199287415
112	0.01564309	0.028959066	0.0	0.11206896603107452
113	0.028257936	0.05174753	0.0	0.17241379618644714
114	0.25790414	0.39474344	0.0	0.20000000298023224
115	0.29435456	0.43909055	0.0	1.0
116	0.10155851	0.17500654	0.0	0.1621621549129486
117	0.36338484	0.517186	0.0	0.2142857164144516
118	0.04853502	0.08736485	0.0	0.290909081697464
119	0.04220888	0.07638383	0.0	0.1595744639635086
120	0.11359683	0.19387239	0.0	0.2222222238779068
121	0.05275953	0.09463295	0.0	0.1846153885126114
122	0.07609916	0.13387841	0.0	0.0
123	0.020821124	0.038372874	0.0	0.13114753365516663
124	0.053595424	0.096065015	0.0	0.25
125	0.023907691	0.043944687	0.0	0.10169491171836853
126	0.0857684	0.14969963	0.0	0.15789473056793213
127	0.17284995	0.2816912	0.0	0.1355932205915451
128	0.13866696	0.23202142	0.0	0.1111111119389534
129	0.073210865	0.12910354	0.0	0.12820513546466827
130	0.08937645	0.15553954	0.0	0.19230769574642181
131	0.65886676	0.7837614	1.0	0.3333333432674408
132	0.20629123	0.32784376	0.0	0.07692307978868484
133	0.921743	0.9567168	1.0	0.0714285746216774
134	0.83316004	0.9035812	1.0	0.21052631735801697
135	0.38534313	0.5405468	1.0	0.15789473056793213
136	0.07248777	0.12790465	0.0	0.07017543911933899
137	0.383323	0.53842574	1.0	0.125
138	0.031722188	0.05791995	0.0	0.2112676054239273
139	0.21473962	0.3391431	0.0	0.5555555820465088
140	0.5605883	0.7053745	1.0	0.5
141	0.04704684	0.08479223	0.0	0.1827957034111023
142	0.4776565	0.6318218	1.0	0.20000000298023224
143	0.06521317	0.11576268	0.0	0.0833333358168602
144	0.060120463	0.10717499	0.0	0.16455696523189545
