	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.18737522	0.45757627	0.0	0.0
1	0.2754329	0.5817161	0.0	0.20000000298023224
2	0.50722814	0.7901727	1.0	0.1538461595773697
3	0.15330842	0.39847285	0.0	0.20000000298023224
4	0.090331435	0.26648265	0.0	0.20000000298023224
5	0.027264625	0.09300622	0.0	0.07894736528396606
6	0.546463	0.81509197	1.0	0.0
7	0.38882393	0.69947386	1.0	0.4444444477558136
8	0.19380999	0.4679468	0.0	0.1034482792019844
9	0.12897292	0.3513711	0.0	0.1944444477558136
10	0.0953809	0.27836573	0.0	0.18421052396297455
11	0.5508934	0.81777334	1.0	0.156521737575531
12	0.20184481	0.4805719	0.0	0.3333333432674408
13	0.15357733	0.39896914	0.0	0.13725490868091583
14	0.06252894	0.1961546	0.0	0.095238097012043
15	0.6076472	0.84998524	1.0	0.1621621549129486
16	0.5382031	0.8100236	1.0	0.1538461595773697
17	0.07689354	0.23356846	0.0	0.1785714328289032
18	0.5325831	0.80652237	1.0	0.1875
19	0.011962563	0.042415947	0.0	0.18390804529190063
20	0.6318609	0.8626244	1.0	0.3333333432674408
21	0.029045492	0.09864575	0.0	0.13698630034923553
22	0.07361525	0.22524035	0.0	0.4000000059604645
23	0.014606565	0.051440448	0.0	0.09574468433856964
24	0.022553027	0.0778428	0.0	0.072727270424366
25	0.29808497	0.6084064	1.0	0.20000000298023224
26	0.04496181	0.14693007	0.0	0.2222222238779068
27	0.09272963	0.27215827	0.0	0.2631579041481018
28	0.059598297	0.18821856	0.0	0.10091742873191833
29	0.041776747	0.13756207	0.0	0.23376622796058655
30	0.11696327	0.32641283	0.0	0.0
31	0.10046467	0.2900751	0.0	0.08695652335882187
32	0.33032566	0.64344317	1.0	0.10000000149011612
33	0.03114444	0.10522923	0.0	0.1538461595773697
34	0.10200399	0.2935714	0.0	0.0
35	0.070993364	0.21849191	0.0	0.20000000298023224
36	0.016067713	0.056375533	0.0	0.07500000298023224
37	0.6473796	0.8704105	1.0	0.23255814611911774
38	0.032491475	0.10941845	0.0	0.20000000298023224
39	0.38479978	0.69589543	1.0	0.190476194024086
40	0.4553358	0.7536023	1.0	0.22891566157341003
41	0.07737625	0.2347846	0.0	0.2321428507566452
42	0.32193166	0.6346327	1.0	0.10526315867900848
43	0.052020043	0.16719308	0.0	0.11764705926179886
44	0.12096977	0.33487314	0.0	0.0625
45	0.5311197	0.80560356	1.0	0.25
46	0.15376246	0.39931065	0.0	0.0
47	0.0528073	0.16941196	0.0	0.0
48	0.5900891	0.840424	1.0	0.3333333432674408
49	0.534758	0.8078824	1.0	0.07692307978868484
50	0.10946718	0.31020892	0.0	0.1875
51	0.5141277	0.79471403	1.0	0.23529411852359772
52	0.12055376	0.33400106	0.0	0.20000000298023224
53	0.49308085	0.7806356	1.0	0.0
54	0.35494483	0.66811657	1.0	0.1428571492433548
55	0.20950913	0.49229208	0.0	0.1538461595773697
56	0.14705646	0.38679022	0.0	0.1666666716337204
57	0.04003039	0.13236478	0.0	0.1428571492433548
58	0.43510956	0.7380811	1.0	0.16363635659217834
59	0.49484393	0.78184104	1.0	0.11999999731779099
60	0.1318107	0.35709608	0.0	0.4000000059604645
61	0.15773377	0.40657675	0.0	0.0
62	0.48610184	0.7758156	1.0	0.15068493783473969
63	0.11132684	0.3142755	0.0	0.190476194024086
64	0.028371781	0.09651822	0.0	0.1041666641831398
65	0.06286824	0.1970666	0.0	0.0476190485060215
66	0.06631097	0.20624077	0.0	0.1538461595773697
67	0.46047866	0.75742924	1.0	0.3333333432674408
68	0.5089148	0.79128945	1.0	0.1269841343164444
69	0.2310994	0.52371687	0.0	0.25
70	0.036040395	0.12032491	0.0	0.1190476194024086
71	0.041242123	0.1359756	0.0	0.0555555559694767
72	0.044776052	0.14638746	0.0	0.0793650820851326
73	0.16460767	0.41890165	0.0	0.19148936867713928
74	0.31456536	0.62672466	0.0	0.6666666865348816
75	0.03464979	0.116073936	0.0	0.192592591047287
76	0.25672358	0.5582307	0.0	0.2432432472705841
77	0.10554913	0.30153894	0.0	0.043478261679410934
78	0.059880435	0.1889872	0.0	0.11320754885673523
79	0.69325286	0.89210486	1.0	0.10526315867900848
80	0.06925589	0.21397594	0.0	0.18571428954601288
81	0.11365694	0.3193268	0.0	0.25
82	0.84887874	0.9535974	1.0	0.17142857611179352
83	0.359446	0.67244905	1.0	0.0833333358168602
84	0.1569399	0.4051329	0.0	0.4166666567325592
85	0.10357419	0.29711497	0.0	0.2097902148962021
86	0.097304076	0.2828249	0.0	0.2195121943950653
87	0.5337552	0.80725616	1.0	0.5
88	0.29365647	0.6033305	1.0	0.0
89	0.08026835	0.24201676	0.0	0.1818181872367859
90	0.059212	0.18716455	0.0	0.125
91	0.1484564	0.38943052	0.0	0.1071428582072258
92	0.23734492	0.5323949	1.0	0.0
93	0.4040944	0.7127174	1.0	0.3333333432674408
94	0.15688893	0.40504012	0.0	0.0
95	0.11547139	0.32322744	0.0	0.20000000298023224
96	0.05274698	0.16924223	0.0	0.07407407462596893
97	0.1990405	0.4762056	0.0	0.1666666716337204
98	0.24767452	0.5463661	0.0	0.0
99	0.8263197	0.94567	1.0	0.21276596188545227
100	0.5707753	0.82949716	1.0	0.05263157933950424
101	0.6610163	0.87705994	1.0	0.15000000596046448
102	0.28638536	0.5948489	1.0	0.1794871836900711
103	0.6488062	0.8711144	1.0	0.20000000298023224
104	0.071790725	0.22055262	0.0	0.05000000074505806
105	0.09228161	0.27110243	0.0	0.20999999344348907
106	0.45277	0.75167537	0.0	0.23333333432674408
107	0.58593494	0.8381108	1.0	0.20000000298023224
108	0.7675411	0.923546	1.0	0.2708333432674408
109	0.2833755	0.5912834	0.0	0.28205129504203796
