	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.18728733	0.2957334	1.0	0.5
1	0.35511792	0.5008543	1.0	0.4000000059604645
2	0.8956597	0.9399098	1.0	0.6153846383094788
3	0.072631925	0.124890566	0.0	0.03999999910593033
4	0.10661641	0.17861721	0.0	0.11999999731779099
5	0.034880847	0.061787277	0.0	0.15789473056793213
6	0.27460384	0.40821397	0.0	0.0
7	0.2015853	0.31510043	0.0	0.2222222238779068
8	0.050273508	0.0879713	0.0	0.2068965584039688
9	0.06909597	0.11913738	0.0	0.1111111119389534
10	0.081366986	0.13896859	0.0	0.10526315867900848
11	0.04840687	0.084830016	0.0	0.20000000298023224
12	0.17536238	0.27927628	0.0	0.0
13	0.032960832	0.05847597	0.0	0.03921568766236305
14	0.23447517	0.35820183	0.0	0.2380952388048172
15	0.03430885	0.060801893	0.0	0.18918919563293457
16	0.39744797	0.545852	1.0	0.0
17	0.12330988	0.20400989	0.0	0.3214285671710968
18	0.15241018	0.24679369	0.0	0.15625
19	0.17115751	0.2734058	0.0	0.2068965584039688
20	0.40136394	0.5498957	1.0	0.0
21	0.08377132	0.14281052	0.0	0.12328767031431198
22	0.16791108	0.26884905	0.0	0.13333334028720856
23	0.10085228	0.16970003	0.0	0.12765957415103912
24	0.16262928	0.26138955	0.0	0.05454545468091965
25	0.16447487	0.2640026	0.0	0.13333334028720856
26	0.16937843	0.2709113	0.0	0.2222222238779068
27	0.17271864	0.27558947	0.0	0.10526315867900848
28	0.031503916	0.055956542	0.0	0.17431192100048065
29	0.04343167	0.07641184	0.0	0.10389610379934311
30	0.5018626	0.6473668	1.0	0.6666666865348816
31	0.045787573	0.08040637	0.0	0.1304347813129425
32	0.5408665	0.6821925	1.0	0.10000000149011612
33	0.37076697	0.5177693	0.0	0.28205129504203796
34	0.114031404	0.18997493	0.0	0.20000000298023224
35	0.174855	0.27856976	0.0	0.13333334028720856
36	0.028988332	0.05159247	0.0	0.17499999701976776
37	0.020533055	0.03679374	0.0	0.1860465109348297
38	0.012968302	0.023381382	0.0	0.13953489065170288
39	0.12976193	0.21365544	0.0	0.095238097012043
40	0.087706655	0.14906815	0.0	0.2650602459907532
41	0.06776768	0.11696789	0.0	0.1785714328289032
42	0.13121423	0.21581385	0.0	0.14035087823867798
43	0.10298073	0.17300183	0.0	0.13725490868091583
44	0.11035761	0.1843637	0.0	0.0
45	0.122116566	0.20221582	0.0	0.0
46	0.32270724	0.46472788	0.0	0.800000011920929
47	0.49326876	0.63948005	1.0	0.190476194024086
48	0.32022598	0.46189934	1.0	0.1111111119389534
49	0.58879906	0.7229291	1.0	0.11538461595773697
50	0.14523646	0.23641664	0.0	0.125
51	0.1583175	0.25525755	0.0	0.05882352963089943
52	0.14225826	0.23207632	0.0	0.15000000596046448
53	0.4917001	0.6380319	1.0	0.0
54	0.67030126	0.78744334	1.0	0.2142857164144516
55	0.15003756	0.24337369	0.0	0.26923078298568726
56	0.45604968	0.6043871	1.0	0.1666666716337204
57	0.11324358	0.18877423	0.0	0.12857143580913544
58	0.26289427	0.3939008	1.0	0.1090909093618393
59	0.60657775	0.73749405	1.0	0.14000000059604645
60	0.31619716	0.45728716	0.0	0.20000000298023224
61	0.4931998	0.63941646	1.0	0.4000000059604645
62	0.44080877	0.58956194	1.0	0.08219178020954132
63	0.17211303	0.2747429	0.0	0.190476194024086
64	0.5862676	0.7208319	1.0	0.1666666716337204
65	0.05760199	0.100215256	0.0	0.0476190485060215
66	0.05279678	0.09220302	0.0	0.1846153885126114
67	0.18658176	0.29476738	0.0	0.3333333432674408
