	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.19064367	0.48232746	0.0	0.25
1	0.12625453	0.36369193	0.0	0.20000000298023224
2	0.4483616	0.76275086	1.0	0.1538461595773697
3	0.12805799	0.36746055	0.0	0.07999999821186066
4	0.05771619	0.19502947	0.0	0.18000000715255737
5	0.049082935	0.16955262	0.0	0.15789473056793213
6	0.5518706	0.8296777	1.0	0.5
7	0.39551365	0.72130007	1.0	0.3333333432674408
8	0.22552985	0.5352879	0.0	0.1034482792019844
9	0.14326572	0.39811793	0.0	0.0833333358168602
10	0.08721021	0.27426887	0.0	0.15789473056793213
11	0.44550923	0.76065636	1.0	0.17391304671764374
12	0.15179789	0.41448492	0.0	0.3333333432674408
13	0.11324534	0.33561483	0.0	0.1764705926179886
14	0.033013254	0.118976116	0.0	0.1428571492433548
15	0.5532258	0.83045095	1.0	0.21621622145175934
16	0.39377105	0.7198314	1.0	0.23076923191547394
17	0.1276795	0.36667213	0.0	0.25
18	0.35715052	0.68726426	1.0	0.25
19	0.014126092	0.05363667	0.0	0.17241379618644714
20	0.5008701	0.79876506	1.0	0.3333333432674408
21	0.018342316	0.06882253	0.0	0.09589041024446487
22	0.074251294	0.24084842	0.0	0.4000000059604645
23	0.012472749	0.04758224	0.0	0.11702127754688263
24	0.01530236	0.057909906	0.0	0.09090909361839294
25	0.33288813	0.66373026	1.0	0.13333334028720856
26	0.10350636	0.3135134	0.0	0.1666666716337204
27	0.05835107	0.19685918	0.0	0.21052631735801697
28	0.052925855	0.18103191	0.0	0.1834862381219864
29	0.076604456	0.24707228	0.0	0.20779220759868622
30	0.21061495	0.5134694	0.0	0.0
31	0.032195836	0.11628622	0.0	0.08695652335882187
32	0.52886826	0.8161856	1.0	0.20000000298023224
33	0.025360733	0.09332025	0.0	0.07692307978868484
34	0.11347082	0.33611524	0.0	0.20000000298023224
35	0.09810349	0.30082703	0.0	0.20000000298023224
36	0.008051038	0.031105757	0.0	0.02500000037252903
37	0.49488765	0.79489094	1.0	0.1627907007932663
38	0.028155386	0.10281384	0.0	0.20000000298023224
39	0.2052337	0.50530344	1.0	0.190476194024086
40	0.33179575	0.66263056	1.0	0.1325301229953766
41	0.05385375	0.18376997	0.0	0.2142857164144516
42	0.35630482	0.6864716	1.0	0.14035087823867798
43	0.051620185	0.17715698	0.0	0.13725490868091583
44	0.115911216	0.34149945	0.0	0.0625
45	0.49740425	0.7965275	1.0	0.125
46	0.15156516	0.41404605	0.0	0.0
47	0.1271919	0.3656544	0.0	0.0476190485060215
48	0.36984622	0.6989361	1.0	0.2222222238779068
49	0.3933133	0.71944445	1.0	0.07692307978868484
50	0.11612862	0.34197628	0.0	0.25
51	0.59336	0.85232913	1.0	0.1764705926179886
52	0.06365159	0.21191028	0.0	0.17499999701976776
53	0.52152395	0.81172574	1.0	0.09090909361839294
54	0.33257627	0.6634167	1.0	0.1428571492433548
55	0.2252177	0.53484315	0.0	0.1538461595773697
56	0.06432176	0.21378487	0.0	0.1666666716337204
57	0.045088798	0.15737751	0.0	0.1428571492433548
58	0.21640152	0.52207375	1.0	0.145454540848732
59	0.40728807	0.73104393	1.0	0.18000000715255737
60	0.1143288	0.33801484	0.0	0.20000000298023224
61	0.11269039	0.33438092	0.0	0.20000000298023224
62	0.36931106	0.69845253	1.0	0.1780821979045868
63	0.12250435	0.35576063	0.0	0.190476194024086
64	0.014495552	0.054982066	0.0	0.0625
65	0.02259028	0.0837639	0.0	0.0476190485060215
66	0.0180431	0.06775662	0.0	0.1230769231915474
67	0.3299663	0.6607808	1.0	0.3333333432674408
68	0.46894178	0.7774246	1.0	0.0476190485060215
69	0.19410256	0.48788834	0.0	0.0
70	0.018657327	0.06994265	0.0	0.095238097012043
71	0.03340599	0.12026426	0.0	0.07407407462596893
72	0.01752451	0.065905124	0.0	0.0793650820851326
73	0.12172952	0.35410595	0.0	0.1702127605676651
74	0.18856576	0.47895175	0.0	0.3333333432674408
75	0.043078363	0.15115282	0.0	0.17777778208255768
