	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.21092695	0.3200785	1.0	0.25
1	0.7399873	0.83366644	1.0	0.4000000059604645
2	0.81086755	0.8830457	1.0	0.3076923191547394
3	0.03147924	0.054140896	0.0	0.1599999964237213
4	0.06624794	0.111068785	0.0	0.14000000059604645
5	0.8010142	0.87637925	1.0	0.28947368264198303
6	0.22995514	0.34465253	1.0	0.25
7	0.77604127	0.85920227	1.0	0.5555555820465088
8	0.81152135	0.8834858	1.0	0.4482758641242981
9	0.92723465	0.95734024	1.0	0.3055555522441864
10	0.0065018237	0.011393994	0.0	0.07894736528396606
11	0.7868146	0.8666625	1.0	0.3913043439388275
12	0.55761194	0.6894205	1.0	0.6666666865348816
13	0.028217196	0.048648268	0.0	0.09803921729326248
14	0.91925013	0.9524899	1.0	0.380952388048172
15	0.47685984	0.6161666	1.0	0.3243243098258972
16	0.3399205	0.47559118	0.0	0.5384615659713745
17	0.62712926	0.7476007	1.0	0.4642857015132904
18	0.7408122	0.83426076	1.0	0.3125
19	0.93650544	0.96292865	1.0	0.4252873659133911
20	0.4292423	0.5697895	1.0	0.5
21	0.9285979	0.95816493	1.0	0.4931506812572479
22	0.6101056	0.73374206	1.0	0.2666666805744171
23	0.8277451	0.8943216	1.0	0.3191489279270172
24	0.9030099	0.9425167	1.0	0.38181817531585693
25	0.016703725	0.029047579	0.0	0.13333334028720856
26	0.5839931	0.71200114	1.0	0.2777777910232544
27	0.817706	0.887636	1.0	0.5263158082962036
28	0.9049946	0.94374347	1.0	0.3761467933654785
29	0.01083523	0.018925667	0.0	0.11688311398029327
30	0.56943744	0.6996206	1.0	0.0
31	0.097014874	0.15910453	0.0	0.21739129722118378
32	0.027523518	0.047477096	0.0	0.0
33	0.9393811	0.96465284	1.0	0.4871794879436493
34	0.6738894	0.7844458	1.0	0.46666666865348816
35	0.82960075	0.8955507	1.0	0.46666666865348816
36	0.9724344	0.98415875	1.0	0.4000000059604645
