	expected_outcome_st_no_treatment	expected_outcome_st_all_treatment	y	v
0	0.18270835	0.30455428	1.0	0.0
1	0.599116	0.74539185	1.0	0.20000000298023224
2	0.91388893	0.9541074	1.0	0.1538461595773697
3	0.06990057	0.12832877	0.0	0.07999999821186066
4	0.13841775	0.23937798	0.0	0.18000000715255737
5	0.053864658	0.10033479	0.0	0.15789473056793213
6	0.2831044	0.4361718	0.0	0.5
7	0.23257685	0.37252107	0.0	0.0
8	0.047847092	0.08961749	0.0	0.06896551698446274
9	0.04541138	0.08524597	0.0	0.1111111119389534
10	0.08790445	0.15881214	0.0	0.10526315867900848
11	0.047305167	0.08864647	0.0	0.1826086938381195
12	0.20428708	0.33463144	0.0	0.6666666865348816
13	0.03612733	0.068401486	0.0	0.11764705926179886
14	0.24252868	0.38545328	0.0	0.2380952388048172
15	0.024324894	0.04656467	0.0	0.18918919563293457
16	0.36185628	0.526247	1.0	0.0
17	0.06329265	0.11689171	0.0	0.3571428656578064
18	0.1831244	0.30514413	0.0	0.21875
19	0.17759359	0.2972692	0.0	0.19540229439735413
20	0.47089592	0.6354925	1.0	0.1666666716337204
21	0.08753741	0.15820035	0.0	0.15068493783473969
22	0.15724346	0.26766896	0.0	0.20000000298023224
23	0.050109595	0.09366095	0.0	0.1702127605676651
24	0.13965708	0.24126804	0.0	0.072727270424366
25	0.21843019	0.35378638	0.0	0.2666666805744171
26	0.19857869	0.32677674	0.0	0.2777777910232544
27	0.09657949	0.17315638	0.0	0.10526315867900848
28	0.004085362	0.007971644	0.0	0.12844036519527435
29	0.07590982	0.13861254	0.0	0.1428571492433548
30	0.6075268	0.752004	1.0	0.3333333432674408
31	0.030522496	0.058091313	0.0	0.10869564861059189
32	0.49950245	0.6615951	1.0	0.0
33	0.30374807	0.46080264	0.0	0.3076923191547394
34	0.06616774	0.1218847	0.0	0.06666667014360428
35	0.14449418	0.2486076	0.0	0.06666667014360428
36	0.04873666	0.09120932	0.0	0.15000000596046448
37	0.020796478	0.039942473	0.0	0.23255814611911774
38	0.015554875	0.030023038	0.0	0.12093023210763931
39	0.2193267	0.35498613	0.0	0.190476194024086
40	0.22999424	0.36913198	0.0	0.21686747670173645
41	0.16064698	0.27268928	0.0	0.2142857164144516
42	0.11684784	0.2058338	0.0	0.12280701845884323
43	0.12454489	0.21794608	0.0	0.13725490868091583
44	0.09687057	0.17363393	0.0	0.0625
45	0.15726376	0.267699	0.0	0.1875
46	0.35378426	0.5174816	0.0	0.4000000059604645
47	0.6015383	0.74730307	1.0	0.0476190485060215
48	0.45531547	0.62085646	1.0	0.2222222238779068
49	0.52960575	0.68803805	1.0	0.11538461595773697
50	0.119386494	0.20984638	0.0	0.1875
51	0.13839585	0.23934445	0.0	0.11764705926179886
52	0.058589965	0.108668566	0.0	0.07500000298023224
53	0.51969403	0.679444	1.0	0.0
54	0.75518274	0.8580088	1.0	0.2857142984867096
55	0.13393661	0.23251039	0.0	0.1538461595773697
56	0.68594545	0.8105569	1.0	0.25
57	0.07923463	0.14425495	0.0	0.11428571492433548
58	0.258661	0.40599707	1.0	0.1818181872367859
59	0.770532	0.8680377	1.0	0.11999999731779099
60	0.44863307	0.6144854	0.0	0.4000000059604645
61	0.6367037	0.7744283	1.0	0.0
62	0.55871034	0.7126585	1.0	0.04109589010477066
63	0.11954191	0.2100915	0.0	0.1428571492433548
64	0.642456	0.7787577	1.0	0.1666666716337204
65	0.05948031	0.1102308	0.0	0.095238097012043
66	0.09801984	0.17551702	0.0	0.23076923191547394
67	0.2349433	0.37561455	0.0	0.1666666716337204
68	0.15177286	0.25953966	0.0	0.190476194024086
69	0.6088332	0.75302505	1.0	0.0
70	0.75511706	0.85796547	1.0	0.2142857164144516
71	0.1034849	0.18441933	0.0	0.12962962687015533
72	0.099818915	0.1784569	0.0	0.190476194024086
73	0.03861925	0.07295096	0.0	0.08510638028383255
74	0.25990057	0.40755454	0.0	0.6666666865348816
75	0.026504576	0.050633907	0.0	0.15555556118488312
76	0.062873125	0.11616102	0.0	0.18918919563293457
77	0.17182285	0.2889762	0.0	0.08695652335882187
78	0.739927	0.84786975	1.0	0.2075471729040146
79	0.1947265	0.3214351	0.0	0.15789473056793213
80	0.07557982	0.13805065	0.0	0.22857142984867096
81	0.588742	0.7371424	1.0	0.25
